Organism A,Organism B,Ancestor age,Rate
Tadarida brasiliensis,Helarctos malayanus,63150000,3323684.210526316
Tadarida brasiliensis,Lepus europaeus,99275000,4316304.347826087
Tadarida brasiliensis,Loxodonta africana,70850000,1968055.5555555555
Tadarida brasiliensis,Macropus rufus,144850000,3914864.864864865
Tadarida brasiliensis,Meles meles,63150000,3007142.8571428573
Tadarida brasiliensis,Myotis velifer,44500000,1854166.6666666667
Tadarida brasiliensis,Ornithorhynchus anatinus,171350000,5527419.354838709
Tadarida brasiliensis,Potorous tridactylus,144850000,4260294.117647059
Thunnus thynnus,Mus musculus,449275000,5911513.157894737
Thunnus thynnus,Rattus norvegicus,449275000,5759935.897435897
Thunnus thynnus,Panthera leo,449275000,5759935.897435897
Thunnus thynnus,Triturus cristatus,449275000,5224127.9069767445
Thunnus thynnus,Ateles paniscus,449275000,5759935.897435897
Thunnus thynnus,Branta canadensis,449275000,6705597.014925373
Thunnus thynnus,Camelus dromedarius,449275000,5546604.9382716045
Thunnus thynnus,Cebus albifrons,449275000,5834740.2597402595
Thunnus thynnus,Crocodylus siamensis,449275000,5164080.459770115
Thunnus thynnus,Echinops telfairi,449275000,5615937.5
Thunnus thynnus,Erinaceus europaeus,449275000,6071283.783783784
Thunnus thynnus,Hippopotamus amphibius,449275000,5759935.897435897
Thunnus thynnus,Lagothrix lagotricha,449275000,5687025.316455696
Thunnus thynnus,Lutra lutra,449275000,5834740.2597402595
Thunnus thynnus,Macaca mulatta,449275000,5759935.897435897
Thunnus thynnus,Mellivora capensis,449275000,5834740.2597402595
Thunnus thynnus,Microtus xanthognathus,449275000,5285588.235294118
Thunnus thynnus,Nasua nasua,449275000,6071283.783783784
Thunnus thynnus,Tursiops truncatus,449275000,5759935.897435897
Thunnus thynnus,Anas platyrhynchos,449275000,6705597.014925373
Thunnus thynnus,Camelus bactrianus,449275000,5546604.9382716045
Thunnus thynnus,Cavia porcellus,449275000,5687025.316455696
Thunnus thynnus,Crocuta crocuta,449275000,5687025.316455696
Thunnus thynnus,Elephas maximus,449275000,5615937.5
Thunnus thynnus,Lama guanicoe,449275000,5546604.9382716045
Thunnus thynnus,Martes foina,449275000,5834740.2597402595
Thunnus thynnus,Mustela putorius,449275000,5687025.316455696
Thunnus thynnus,Paguma larvata,449275000,5546604.9382716045
Thunnus thynnus,Sminthopsis crassicaudata,449275000,5834740.2597402595
Thunnus thynnus,Struthio camelus,449275000,6705597.014925373
Thunnus thynnus,Tragelaphus strepsiceros,449275000,5478963.414634147
Thunnus thynnus,Tapirus terrestris,449275000,6071283.783783784
Thunnus thynnus,Callimico goeldii,449275000,5687025.316455696
Thunnus thynnus,Colobus guereza,449275000,3713016.52892562
Thunnus thynnus,Lama glama,449275000,5546604.9382716045
Thunnus thynnus,Macropus giganteus,449275000,5687025.316455696
Thunnus thynnus,Phalacrocorax carbo,449275000,6511231.884057971
Thunnus thynnus,Papio cynocephalus,449275000,5687025.316455696
Thunnus thynnus,Rhinolophus ferrumequinum,449275000,5911513.157894737
Thunnus thynnus,Squalus acanthias,475975000,5118010.752688172
Thunnus thynnus,Vultur gryphus,449275000,6327816.901408451
Thunnus thynnus,Panthera onca,449275000,5687025.316455696
Thunnus thynnus,Aquila chrysaetos,449275000,6511231.884057971
Thunnus thynnus,Ateles geoffroyi,449275000,5687025.316455696
Thunnus thynnus,Balaenoptera acutorostrata,449275000,5990333.333333333
Thunnus thynnus,Bos taurus,449275000,5615937.5
Thunnus thynnus,Ceratotherium simum,449275000,6239930.555555556
Thunnus thynnus,Crocodylus niloticus,449275000,5224127.9069767445
Thunnus thynnus,Dasyurus viverrinus,449275000,4584438.775510204
Thunnus thynnus,Equus zebra,449275000,5911513.157894737
Thunnus thynnus,Homo sapiens,449275000,3807415.254237288
Thunnus thynnus,Papio anubis,449275000,5615937.5
Thunnus thynnus,Saimiri sciureus,449275000,5834740.2597402595
Thunnus thynnus,Scalopus aquaticus,449275000,6154452.05479452
Thunnus thynnus,Ovis aries,449275000,5687025.316455696
Thunnus thynnus,Ursus thibetanus,449275000,5911513.157894737
Thunnus thynnus,Accipiter gentilis,449275000,6418214.285714285
Thunnus thynnus,Ailuropoda melanoleuca,449275000,5834740.2597402595
Thunnus thynnus,Alligator mississippiensis,449275000,5285588.235294118
Thunnus thynnus,Antrozous pallidus,449275000,6071283.783783784
Thunnus thynnus,Canis latrans,449275000,6154452.05479452
Thunnus thynnus,Cebus capucinus,449275000,5834740.2597402595
Thunnus thynnus,Chlorocebus aethiops,449275000,5687025.316455696
Thunnus thynnus,Chrysocyon brachyurus,449275000,6154452.05479452
Thunnus thynnus,Dasypus novemcinctus,449275000,5615937.5
Thunnus thynnus,Didelphis virginiana,449275000,5759935.897435897
Thunnus thynnus,Equus caballus,449275000,5834740.2597402595
Thunnus thynnus,Lama vicugna,449275000,5546604.9382716045
Thunnus thynnus,Physeter catodon,449275000,6071283.783783784
Thunnus thynnus,Procyon lotor,449275000,5990333.333333333
Thunnus thynnus,Oryctolagus cuniculus,449275000,5546604.9382716045
Thunnus thynnus,Talpa europaea,449275000,6154452.05479452
Thunnus thynnus,Ursus maritimus,449275000,5911513.157894737
Thunnus thynnus,Aotus trivirgatus,449275000,5687025.316455696
Thunnus thynnus,Bradypus tridactylus,449275000,5412951.807228915
Thunnus thynnus,Bubalus bubalis,449275000,5546604.9382716045
Thunnus thynnus,Caretta caretta,449275000,5687025.316455696
Thunnus thynnus,Gallus gallus,449275000,6705597.014925373
Thunnus thynnus,Columba livia,449275000,6606985.294117647
Thunnus thynnus,Helarctos malayanus,449275000,5911513.157894737
Thunnus thynnus,Lepus europaeus,449275000,5546604.9382716045
Thunnus thynnus,Loxodonta africana,449275000,5546604.9382716045
Thunnus thynnus,Macropus rufus,449275000,5759935.897435897
Thunnus thynnus,Meles meles,449275000,6071283.783783784
Thunnus thynnus,Myotis velifer,449275000,5911513.157894737
Thunnus thynnus,Ornithorhynchus anatinus,449275000,5759935.897435897
Thunnus thynnus,Potorous tridactylus,449275000,5759935.897435897
Thunnus thynnus,Tadarida brasiliensis,449275000,5990333.333333333
Vulpes vulpes,Mus musculus,99275000,3102343.75
Vulpes vulpes,Rattus norvegicus,99275000,3202419.35483871
Vulpes vulpes,Panthera leo,57350000,2730952.380952381
Vulpes vulpes,Triturus cristatus,338650000,4455921.052631579
Vulpes vulpes,Ateles paniscus,99275000,6618333.333333333
Vulpes vulpes,Branta canadensis,316350000,7908750.0
Vulpes vulpes,Camelus dromedarius,87325000,3358653.846153846
Vulpes vulpes,Cebus albifrons,99275000,8272916.666666667
Vulpes vulpes,Crocodylus siamensis,316350000,4721641.791044776
Vulpes vulpes,Echinops telfairi,70850000,1914864.8648648649
Vulpes vulpes,Erinaceus europaeus,88177000,4198904.761904762
Vulpes vulpes,Hippopotamus amphibius,87325000,3796739.1304347827
Vulpes vulpes,Lagothrix lagotricha,99275000,7091071.428571428
Vulpes vulpes,Lutra lutra,44675000,5584375.0
Vulpes vulpes,Macaca mulatta,99275000,7636538.461538462
Vulpes vulpes,Mellivora capensis,44675000,6382142.857142857
Vulpes vulpes,Microtus xanthognathus,99275000,2112234.0425531915
Vulpes vulpes,Nasua nasua,43875000,3656250.0
Vulpes vulpes,Tursiops truncatus,109550000,4213461.538461538
Vulpes vulpes,Anas platyrhynchos,316350000,7715853.658536585
Vulpes vulpes,Camelus bactrianus,87325000,3358653.846153846
Vulpes vulpes,Cavia porcellus,99275000,2757638.888888889
Vulpes vulpes,Crocuta crocuta,57350000,3584375.0
Vulpes vulpes,Elephas maximus,70850000,2530357.1428571427
Vulpes vulpes,Lama guanicoe,87325000,3234259.2592592593
Vulpes vulpes,Martes foina,44675000,5584375.0
Vulpes vulpes,Mustela putorius,44675000,4467500.0
Vulpes vulpes,Paguma larvata,57350000,3584375.0
Vulpes vulpes,Sminthopsis crassicaudata,144850000,3914864.864864865
Vulpes vulpes,Struthio camelus,316350000,7532142.857142857
Vulpes vulpes,Tragelaphus strepsiceros,87325000,3493000.0
Vulpes vulpes,Tapirus terrestris,69775000,2406034.4827586208
Vulpes vulpes,Callimico goeldii,99275000,6204687.5
Vulpes vulpes,Colobus guereza,99275000,945476.1904761905
Vulpes vulpes,Lama glama,87325000,3234259.2592592593
Vulpes vulpes,Macropus giganteus,144850000,4260294.117647059
Vulpes vulpes,Phalacrocorax carbo,316350000,7715853.658536585
Vulpes vulpes,Papio cynocephalus,99275000,7636538.461538462
Vulpes vulpes,Rhinolophus ferrumequinum,63150000,4210000.0
Vulpes vulpes,Squalus acanthias,475975000,5804573.1707317075
Vulpes vulpes,Vultur gryphus,316350000,7532142.857142857
Vulpes vulpes,Panthera onca,57350000,2606818.1818181816
Vulpes vulpes,Aquila chrysaetos,316350000,7532142.857142857
Vulpes vulpes,Ateles geoffroyi,99275000,6204687.5
Vulpes vulpes,Balaenoptera acutorostrata,109550000,5477500.0
Vulpes vulpes,Bos taurus,87325000,3358653.846153846
Vulpes vulpes,Ceratotherium simum,69775000,3171590.909090909
Vulpes vulpes,Crocodylus niloticus,316350000,4866923.076923077
Vulpes vulpes,Dasyurus viverrinus,144850000,2069285.7142857143
Vulpes vulpes,Equus zebra,69775000,2491964.285714286
Vulpes vulpes,Homo sapiens,99275000,919212.9629629629
Vulpes vulpes,Papio anubis,99275000,7091071.428571428
Vulpes vulpes,Saimiri sciureus,99275000,5515277.777777778
Vulpes vulpes,Scalopus aquaticus,69775000,2114393.9393939395
Vulpes vulpes,Ovis aries,87325000,3011206.896551724
Vulpes vulpes,Ursus thibetanus,43875000,6267857.142857143
Vulpes vulpes,Accipiter gentilis,316350000,7356976.7441860465
Vulpes vulpes,Ailuropoda melanoleuca,43875000,4875000.0
Vulpes vulpes,Alligator mississippiensis,316350000,4455633.802816901
Vulpes vulpes,Antrozous pallidus,63150000,3157500.0
Vulpes vulpes,Canis latrans,21667500,10833750.0
Vulpes vulpes,Cebus capucinus,99275000,8272916.666666667
Vulpes vulpes,Chlorocebus aethiops,99275000,7636538.461538462
Vulpes vulpes,Chrysocyon brachyurus,21667500,10833750.0
Vulpes vulpes,Dasypus novemcinctus,67150000,1975000.0
Vulpes vulpes,Didelphis virginiana,144850000,3532926.8292682925
Vulpes vulpes,Equus caballus,69775000,2406034.4827586208
Vulpes vulpes,Lama vicugna,87325000,3234259.2592592593
Vulpes vulpes,Physeter catodon,109550000,4057407.407407407
Vulpes vulpes,Procyon lotor,43875000,3133928.5714285714
Vulpes vulpes,Oryctolagus cuniculus,99275000,4727380.952380952
Vulpes vulpes,Talpa europaea,69775000,3171590.909090909
Vulpes vulpes,Ursus maritimus,43875000,6267857.142857143
Vulpes vulpes,Aotus trivirgatus,99275000,7091071.428571428
Vulpes vulpes,Bradypus tridactylus,67150000,2034848.4848484849
Vulpes vulpes,Bubalus bubalis,87325000,3493000.0
Vulpes vulpes,Caretta caretta,316350000,5550000.0
Vulpes vulpes,Gallus gallus,316350000,7715853.658536585
Vulpes vulpes,Columba livia,316350000,7715853.658536585
Vulpes vulpes,Helarctos malayanus,43875000,6267857.142857143
Vulpes vulpes,Lepus europaeus,99275000,4963750.0
Vulpes vulpes,Loxodonta africana,70850000,2443103.4482758623
Vulpes vulpes,Macropus rufus,144850000,4389393.939393939
Vulpes vulpes,Meles meles,44675000,7445833.333333333
Vulpes vulpes,Myotis velifer,63150000,2745652.1739130435
Vulpes vulpes,Ornithorhynchus anatinus,171350000,5039705.882352941
Vulpes vulpes,Potorous tridactylus,144850000,4389393.939393939
Vulpes vulpes,Tadarida brasiliensis,63150000,3157500.0
Vulpes vulpes,Thunnus thynnus,449275000,6239930.555555556
Sus scrofa,Mus musculus,87325000,2816935.4838709678
Sus scrofa,Rattus norvegicus,87325000,3011206.896551724
Sus scrofa,Panthera leo,87325000,3234259.2592592593
Sus scrofa,Triturus cristatus,338650000,4455921.052631579
Sus scrofa,Ateles paniscus,87325000,3796739.1304347827
Sus scrofa,Branta canadensis,316350000,6456122.448979592
Sus scrofa,Camelus dromedarius,41875000,1744791.6666666667
Sus scrofa,Cebus albifrons,87325000,3493000.0
Sus scrofa,Crocodylus siamensis,316350000,4721641.791044776
Sus scrofa,Echinops telfairi,87325000,1984659.0909090908
Sus scrofa,Erinaceus europaeus,88177000,3391423.076923077
Sus scrofa,Hippopotamus amphibius,43325000,2166250.0
Sus scrofa,Lagothrix lagotricha,87325000,3638541.6666666665
Sus scrofa,Lutra lutra,87325000,3638541.6666666665
Sus scrofa,Macaca mulatta,87325000,3493000.0
Sus scrofa,Mellivora capensis,87325000,3796739.1304347827
Sus scrofa,Microtus xanthognathus,87325000,1898369.5652173914
Sus scrofa,Nasua nasua,87325000,3638541.6666666665
Sus scrofa,Tursiops truncatus,109550000,3912500.0
Sus scrofa,Anas platyrhynchos,316350000,6456122.448979592
Sus scrofa,Camelus bactrianus,41875000,1744791.6666666667
Sus scrofa,Cavia porcellus,87325000,2425694.4444444445
Sus scrofa,Crocuta crocuta,87325000,3118750.0
Sus scrofa,Elephas maximus,87325000,2728906.25
Sus scrofa,Lama guanicoe,41875000,1675000.0
Sus scrofa,Martes foina,87325000,3638541.6666666665
Sus scrofa,Mustela putorius,87325000,3358653.846153846
Sus scrofa,Paguma larvata,87325000,3011206.896551724
Sus scrofa,Sminthopsis crassicaudata,144850000,3448809.523809524
Sus scrofa,Struthio camelus,316350000,6202941.176470588
Sus scrofa,Tragelaphus strepsiceros,41875000,1443965.5172413792
Sus scrofa,Tapirus terrestris,87325000,2816935.4838709678
Sus scrofa,Callimico goeldii,87325000,3796739.1304347827
Sus scrofa,Colobus guereza,87325000,779687.5
Sus scrofa,Lama glama,41875000,1675000.0
Sus scrofa,Macropus giganteus,144850000,3532926.8292682925
Sus scrofa,Phalacrocorax carbo,316350000,6456122.448979592
Sus scrofa,Papio cynocephalus,87325000,3358653.846153846
Sus scrofa,Rhinolophus ferrumequinum,87325000,3638541.6666666665
Sus scrofa,Squalus acanthias,475975000,5408806.818181818
Sus scrofa,Vultur gryphus,316350000,6456122.448979592
Sus scrofa,Panthera onca,87325000,3358653.846153846
Sus scrofa,Aquila chrysaetos,316350000,6327000.0
Sus scrofa,Ateles geoffroyi,87325000,3638541.6666666665
Sus scrofa,Balaenoptera acutorostrata,109550000,4763043.478260869
Sus scrofa,Bos taurus,41875000,1550925.9259259258
Sus scrofa,Ceratotherium simum,87325000,3011206.896551724
Sus scrofa,Crocodylus niloticus,316350000,4721641.791044776
Sus scrofa,Dasyurus viverrinus,144850000,1810625.0
Sus scrofa,Equus zebra,87325000,3234259.2592592593
Sus scrofa,Homo sapiens,87325000,808564.8148148148
Sus scrofa,Papio anubis,87325000,3493000.0
Sus scrofa,Saimiri sciureus,87325000,3358653.846153846
Sus scrofa,Scalopus aquaticus,87325000,2495000.0
Sus scrofa,Ovis aries,41875000,1675000.0
Sus scrofa,Ursus thibetanus,87325000,3638541.6666666665
Sus scrofa,Accipiter gentilis,316350000,6730851.063829787
Sus scrofa,Ailuropoda melanoleuca,87325000,3638541.6666666665
Sus scrofa,Alligator mississippiensis,316350000,4584782.608695652
Sus scrofa,Antrozous pallidus,87325000,3493000.0
Sus scrofa,Canis latrans,87325000,3493000.0
Sus scrofa,Cebus capucinus,87325000,3493000.0
Sus scrofa,Chlorocebus aethiops,87325000,3638541.6666666665
Sus scrofa,Chrysocyon brachyurus,87325000,3493000.0
Sus scrofa,Dasypus novemcinctus,87325000,2425694.4444444445
Sus scrofa,Didelphis virginiana,144850000,3218888.888888889
Sus scrofa,Equus caballus,87325000,3358653.846153846
Sus scrofa,Lama vicugna,41875000,1675000.0
Sus scrofa,Physeter catodon,109550000,3777586.206896552
Sus scrofa,Procyon lotor,87325000,3796739.1304347827
Sus scrofa,Oryctolagus cuniculus,87325000,3796739.1304347827
Sus scrofa,Talpa europaea,87325000,3011206.896551724
Sus scrofa,Ursus maritimus,87325000,3638541.6666666665
Sus scrofa,Aotus trivirgatus,87325000,3493000.0
Sus scrofa,Bradypus tridactylus,87325000,2360135.135135135
Sus scrofa,Bubalus bubalis,41875000,1550925.9259259258
Sus scrofa,Caretta caretta,316350000,4519285.714285715
Sus scrofa,Gallus gallus,316350000,6456122.448979592
Sus scrofa,Columba livia,316350000,6730851.063829787
Sus scrofa,Helarctos malayanus,87325000,3638541.6666666665
Sus scrofa,Lepus europaeus,87325000,3638541.6666666665
Sus scrofa,Loxodonta africana,87325000,2646212.121212121
Sus scrofa,Macropus rufus,144850000,3621250.0
Sus scrofa,Meles meles,87325000,3638541.6666666665
Sus scrofa,Myotis velifer,87325000,3118750.0
Sus scrofa,Ornithorhynchus anatinus,171350000,5039705.882352941
Sus scrofa,Potorous tridactylus,144850000,3368604.6511627906
Sus scrofa,Tadarida brasiliensis,87325000,3358653.846153846
Sus scrofa,Thunnus thynnus,449275000,5687025.316455696
Sus scrofa,Vulpes vulpes,87325000,3638541.6666666665
Rhea americana,Mus musculus,316350000,6202941.176470588
Rhea americana,Rattus norvegicus,316350000,6202941.176470588
Rhea americana,Panthera leo,316350000,6202941.176470588
Rhea americana,Triturus cristatus,338650000,4639041.095890411
Rhea americana,Ateles paniscus,316350000,7030000.0
Rhea americana,Branta canadensis,100750000,33583333.333333336
Rhea americana,Camelus dromedarius,316350000,5751818.181818182
Rhea americana,Cebus albifrons,316350000,7030000.0
